中证500T-1日上影线和下影线长度之和,中证500指数2点前最长游程幅度,中证500指数2点前游程数量,中证500偏离度与45-450股票开盘偏离度之差,T-1日振幅,T-1日涨跌幅,T日2点前振幅,T日2点前涨跌幅,T-1日成交量与T-2日成交量之比,上证指数开盘幅度,中证500与上证指数开盘幅度之差,中证500指数13点至14点间振幅,沪深300指数13点至14点间振幅,状态
31.39,0.006765168,23,0.024340193,0.009185069,0.00309342,0.006778313,0.001652223,1.019579481,0.004189334,-0.001318189,0.002875087,0.005431882,2
26.95,0.005602129,25,0.031518657,0.009406546,0.004205071,0.013041473,-0.006718534,1.097445036,-0.000320557,-5.97E-07,0.012469555,0.013124271,1
63.41,0.005872297,26,0.053118904,0.013057083,-0.000838148,0.010705157,-0.008426691,1.039592746,0.003316966,-0.003092513,0.006008535,0.011697038,1
27.62,0.005032156,23,0.032963272,0.012721237,-0.007298296,0.014362285,0.013113845,0.924710984,-0.004465287,0.003304314,0.002773834,0.015921805,0
6.27,0.008618563,28,0.013627535,0.01588887,0.01466729,0.014342223,0.003703293,0.943787142,0.001849234,-0.000550641,0.012534912,0.021736379,1
39.46,0.006428334,26,0.017798894,0.017899629,0.010299797,0.016362917,0.015936422,1.397963425,0.001358874,-0.000291827,0.00476985,0.008218239,0
2.25,0.029152992,34,0.062048176,0.020437459,0.020009317,0.053621063,-0.018369887,0.994605876,0.009228465,-0.007369078,0.019987623,0.029963385,2
150,0.010216335,32,0.074412585,0.053780258,-0.023590639,0.030898923,0.022289573,1.133544197,-0.009876633,0.005782331,0.008684241,0.015376557,1
67.67,0.028049504,28,0.092995285,0.032238769,0.019225808,0.025553102,-0.005286498,0.883812743,-0.00972247,0.005551269,0.021260259,0.033391052,2
86.03,0.018876895,35,0.056428898,0.054727184,-0.036629303,0.037704821,0.029212991,1.296627757,-0.000112245,-0.002076784,0.009127465,0.016362812,2
33.15,0.012067581,40,-0.000783907,0.043337216,0.036666525,0.020509284,0.011829596,0.664503615,-0.009454018,0.007939978,0.013318159,0.016986281,1
24.83,0.005760101,36,0.009586426,0.021164913,0.016441772,0.007718206,0.004135773,1.065172843,0.001232059,-0.000725784,0.00687386,0.008803927,1
25.33,0.006805844,27,0.017780158,0.011273252,0.006591256,0.018888555,0.014417175,0.833367692,-0.005661233,0.004221528,0.004899911,0.008608714,1
23.59,0.007846308,33,0.019267363,0.022327545,0.017952173,0.010931728,-0.000525904,1.112541906,0.000129074,0.00106252,0.004530594,0.009024737,0
44.3,0.008960112,38,0.049791225,0.010942591,0.002937246,0.013139624,-0.010557586,0.964804344,0.003407361,-0.005023242,0.009386014,0.017610816,2
68.49,0.005533122,36,0.046091175,0.019873196,-0.007250959,0.009939353,0.005834978,1.064081614,0.000582171,-0.001706154,0.004555641,0.012073368,1
48.58,0.01311721,32,0.05764821,0.010026338,0.001261025,0.024755938,-0.011239243,0.804742491,-0.001431513,0.000849099,0.013503615,0.026783909,1
103.88,0.01395742,32,0.125782675,0.024785434,-0.005499877,0.046119992,-0.035816891,1.244991539,0.00660924,-0.006732567,0.012535641,0.023185896,2
25.55,0.010815702,31,0.113424978,0.046212471,-0.039548053,0.015872709,-0.004563966,1.134498672,-0.013968166,0.007659843,0.011405358,0.014789489,2
48.82,0.005733243,39,0.055175608,0.024884196,-0.015219976,0.010515579,0.00249993,0.62964473,0.002220331,0.00135677,0.006648206,0.014242493,2
15.18,0.006017398,32,0.008413373,0.012597831,0.009650676,0.012314851,0.009086397,0.904107968,0.00648649,-0.003487545,0.003670639,0.016440393,2
7.49,0.003383148,36,0.018266869,0.017591876,0.016149868,0.009567769,0.004409354,1.042031988,0.001732328,-0.000704709,0.0043546,0.011612155,1
11.4,0.007613109,31,0.062078051,0.011907761,0.009761039,0.014859414,-0.007830402,1.178463768,0.017348375,-0.014871855,0.004854384,0.01236737,2
37.31,0.007770526,36,0.083655076,0.019916215,-0.012664421,0.019839357,-0.013023161,1.140939504,-0.002280617,0.000369434,0.007368247,0.015929547,1
22.23,0.005212702,28,0.046259039,0.019868406,-0.015363825,0.011664604,0.001052258,0.819497999,0.002099126,-0.002226306,0.008828425,0.012462033,2
33.29,0.005135126,29,0.027979432,0.015520781,0.009111505,0.018211029,0.012227541,0.947149816,0.007148144,-0.00439063,0.003054875,0.006150278,0
34.62,0.008799709,34,0.010044925,0.021242525,0.014660735,0.022659714,0.011753483,1.374718378,-0.00588402,0.000879211,0.011844791,0.01924944,1
37.82,0.005511798,38,0.012497924,0.023864753,0.016690477,0.01014344,-0.002143872,0.960919321,-0.007350435,0.005855947,0.009286329,0.01454699,1
39.07,0.008552196,41,0.033448813,0.010283396,0.003077823,0.014669003,-0.001546767,0.77613741,-0.000604228,-0.000476102,0.005982265,0.010067692,2
41.38,0.006012196,39,0.042952658,0.014715735,-0.006995124,0.014282911,0.012450924,0.995670225,-0.00501916,0.001417646,0.001992207,0.023877058,2
73.19,0.007424529,38,0.056582932,0.016385472,-0.002846345,0.014918826,-0.011214937,0.947782412,-0.008422826,0.004123037,0.005228549,0.009590539,1
28.49,0.004831669,34,0.034902865,0.015621082,-0.010091747,0.013354052,0.012114849,0.860831139,-0.001786542,0.002118044,0.004618685,0.00746727,1
2.54,0.004497999,34,0.024278159,0.013809601,0.013333408,0.007080291,-0.00249057,0.880390991,0.00218468,-0.002309204,0.006020716,0.007123062,1
43,0.003641382,29,0.027404872,0.01264072,-0.004557423,0.008499301,0.00822614,0.976602404,0.000488543,-0.000373851,0.003027822,0.005709309,0
0.32,0.00588975,33,0.007926649,0.012807741,0.012748004,0.012050995,0.008536009,1.011910236,0.002117577,-0.000280283,0.004067138,0.009082206,0
5.62,0.02279988,24,0.060084316,0.012201517,0.011160996,0.031448558,-0.002239027,1.244843565,-0.059932293,0.026212047,0.009927448,0.00840174,2
176.05,0.010123967,30,0.028260771,0.048567227,-0.014473446,0.026929136,0.019835257,1.246482143,-0.000564126,0.004603243,0.013209326,0.024534653,2
0.23,0.005147909,29,0.003349469,0.031973269,0.031929899,0.021533476,0.01777143,0.872804318,0.004823069,-0.001702453,0.003637894,0.015019754,1
0.6,0.005720005,32,0.003726797,0.022119905,0.022009383,0.011147779,0.009169354,1.198280192,0.001109669,-6.13E-05,0.005147407,0.006860293,0
7.79,0.004595511,31,0.02837903,0.014320626,0.012914745,0.014008674,-0.010142464,0.956840174,0.004105306,-0.002765946,0.010711954,0.018285105,1
24.11,0.005212167,29,0.02517726,0.015800908,-0.011328854,0.016697396,0.01434444,0.943343748,-0.00133011,0.003249102,0.004228728,0.004394973,1
8.22,0.006514459,33,0.011937266,0.021853376,0.020366653,0.019985801,-0.005340022,1.018689166,0.001989287,-0.000450415,0.011709733,0.013816916,1
107.48,0.006089067,35,0.031998205,0.0200267,0.001054139,0.011753166,0.00281933,1.128522685,-0.008240212,0.005155593,0.004444841,0.01021472,2
59.32,0.00671572,29,0.032064965,0.013294912,-0.0029114,0.012074002,0.005284271,0.895628218,-0.014327315,0.00585844,0.004242029,0.007555664,1
60.17,0.007790814,32,0.046471075,0.012166476,0.001549437,0.018226249,-0.003468612,0.82568161,0.003566578,-0.002269706,0.009373833,0.013047139,2
28.82,0.00622804,31,0.048090684,0.018533053,-0.01323516,0.020365435,0.012901274,0.953331284,-0.019889397,0.007967356,0.002897325,0.009422125,2
72.2,0.004218284,30,0.015631202,0.020425957,0.007353945,0.012064145,0.010921575,0.891784889,0.00867107,-0.005672731,0.004832424,0.005459876,0
0.8,0.00466587,30,0.022426209,0.014372534,0.014230373,0.004590051,-0.001798653,1.049542281,0.002492021,-0.000102771,0.002824013,0.005526141,1
16.04,0.004976506,36,0.053759896,0.009417638,-0.006547829,0.009243746,-0.003776251,1.072835352,0.024574928,-0.014136939,0.004949194,0.010215754,2
3.95,0.009724728,36,0.073545158,0.016080025,-0.015148427,0.016906968,-0.01300529,1.09141158,-0.00534476,0.002730063,0.006232623,0.010597245,2
41.67,0.004727084,28,0.066406662,0.02665694,-0.018657735,0.00797233,0.00051027,0.863607892,-0.004006307,0.002468486,0.004116965,0.012617981,1
38.18,0.003265087,29,0.025487432,0.010805546,-0.003830884,0.007918902,0.00743267,0.732501163,-0.001473776,0.001088998,0.003008463,0.006023328,1
2.83,0.003202853,27,0.005019666,0.014689467,0.01416933,0.009719695,0.008608318,0.983898091,0.001323748,-8.70E-05,0.00349683,0.008273224,0
0.71,0.002904951,28,0.009279867,0.00981845,0.009691032,0.008599386,0.006946384,1.056132171,8.19E-05,0.000938614,0.003355948,0.006453005,0
15.09,0.005114585,27,0.008708771,0.008665345,0.005983125,0.013947765,0.012262816,1.079783717,0.004179373,0.00067731,0.00180843,0.004911028,1
20.11,0.004719782,20,0.005683957,0.014051104,0.010528694,0.012752874,0.012592115,1.312873472,0.000716866,0.002204835,0.003043358,0.004923578,0
0.48,0.001982642,21,0.009258652,0.014524614,0.014441382,0.006044681,0.002141304,0.999990377,0.002624033,0.000620191,0.002050388,0.005662483,0
14.11,0.005031182,23,0.041285813,0.006182428,0.003774918,0.010177156,0.003295482,0.98339477,0.002963913,-0.000387826,0.003511613,0.005517013,2
45.65,0.003810868,24,0.030427991,0.011098334,-0.003322517,0.006943324,0.00600519,1.032268092,-0.002028281,0.001516635,0.003647039,0.006086629,1
6.05,0.004074029,19,0.008408877,0.012267473,0.011231082,0.008456224,0.007687813,1.088211547,-0.000462194,0.001267946,0.00288648,0.005373289,0
10.34,0.005059805,20,0.011877417,0.009117889,0.007381544,0.014419994,0.007053841,1.062031367,0.006720059,0.000930167,0.004238801,0.006155251,1
25.57,0.006701658,24,0.030155674,0.016647763,0.012361455,0.016446618,0.004310702,1.317672249,-0.005697124,0.003045929,0.008288221,0.009391472,2
94.75,0.006486412,28,0.026161679,0.016456445,-0.000917659,0.011965418,0.011827227,1.154972144,0.000344562,-0.000995137,0.006424895,0.009498449,1
1.15,0.005575928,28,0.021705532,0.015845056,0.015655741,0.009127642,-0.006229247,0.811321447,-0.004756071,0.005071725,0.003412882,0.006711675,1
52.74,0.005253731,27,0.052460141,0.009155416,-0.000590729,0.016999041,-0.006702235,1.014533324,-0.000135753,0.000995491,0.005375608,0.005201225,1
23.19,0.005889905,29,0.036831665,0.017046734,-0.013082665,0.01861951,0.011772108,0.903724771,-0.005111419,0.002036611,0.005839561,0.022117637,0
33.37,0.004372829,19,0.005576445,0.021713532,0.016137844,0.015032427,0.011210926,0.902926096,-0.004056517,0.004403463,0.003554312,0.007364284,0
31.4,0.004039915,24,0.02651105,0.0150437,0.009970199,0.007091718,-0.006028534,1.042682365,0.001069616,-0.001279904,0.00545468,0.006316474,0
32.12,0.00491662,21,0.044798733,0.007119047,-0.001956919,0.01089118,-0.006656332,0.966451887,0.007138762,-0.005541046,0.005087893,0.006491889,0
54.34,0.003241759,21,0.026228829,0.010913686,-0.002159813,0.007227591,0.005814865,1.023717704,0.003015201,-0.001170664,0.003185613,0.006299365,0
0.12,0.007800147,19,0.006546158,0.009228581,0.009209448,0.020509654,0.019464047,0.935262713,0.005290929,0.000848741,0.002000971,0.003298596,1
0.26,0.009047503,20,0.006341912,0.023210136,0.023169315,0.016045245,0.00532573,1.439237294,0.005795281,-0.001186605,0.009094682,0.006901923,2
38.61,0.005403503,24,0.009145389,0.01674423,0.010792087,0.014361804,0.011735473,1.259196363,0.002138484,-0.00122595,0.005316078,0.004612522,0
12.37,0.010476425,23,0.011591361,0.017550201,0.015651252,0.014104937,0.000420322,0.953836853,-0.000357315,0.001108398,0.008599811,0.008548374,2
46.36,0.008222022,22,0.018825502,0.014310409,0.007327955,0.011057582,0.006939167,1.013708481,0.001329714,-0.000369626,0.003841433,0.01998822,1
14.21,0.005693091,24,0.010907654,0.011206352,0.009108772,0.014112215,0.009634456,0.911845115,0.006177242,-0.000309945,0.005725688,0.010367811,2
0.33,0.020301895,24,0.02739117,0.018218436,0.018170553,0.037138875,-0.008561762,1.128913729,0.001311152,0.002361396,0.018375224,0.013886498,2
250.37,0.008102386,27,0.038506545,0.037279793,0.000452936,0.019075844,0.008990642,1.147217517,-0.002857354,0.003642561,0.011166781,0.007840688,1
96.27,0.016378093,30,0.052734873,0.024183355,0.010359028,0.025119534,0.000751733,0.86049694,-0.005103066,0.002209294,0.006435088,0.005896466,2
146.37,0.005927869,31,0.044805548,0.025154203,-0.004166643,0.015073431,0.012763383,0.966686994,0.001091815,-0.000804709,0.006706969,0.005264509,1
27.49,0.004052745,22,0.027001754,0.015146386,0.011227317,0.007853714,0.00706397,0.771449855,0.00515242,-0.001915061,0.004504469,0.007788827,0
14.04,0.0079052,25,0.03157673,0.011069545,0.00911413,0.014394396,0.004905113,1.290671189,0.009717442,-0.004835925,0.007204684,0.005842223,2
87.32,0.006655783,24,0.024791543,0.01585284,-0.003715583,0.019332327,0.017745292,1.040966031,0.000115477,0.000672608,0.005006635,0.007215566,1
5.3,0.007975749,29,0.006208556,0.023723126,0.022992686,0.013358073,-0.001702858,0.911791245,0.004548092,0.000575,0.013358073,0.015056631,2
17.34,0.008624101,27,0.005364271,0.015318674,0.012961035,0.021435278,0.016333975,1.08218591,-0.005797206,0.002085498,0.009660976,0.005570152,1
41.5,0.007086867,24,0.008698265,0.025133567,0.019497753,0.01448713,0.013185516,1.014748571,0.008958999,-0.002686716,0.003074101,0.004308884,1
0.43,0.024063922,26,0.052266759,0.017441259,0.017385375,0.032122425,-0.010411207,1.063373197,0.003792421,0.001960693,0.006990592,0.010599213,2
146.14,0.027790916,27,0.080611118,0.032174583,-0.012741551,0.0447544,-0.022905538,1.04748846,0.00286037,-0.001527324,0.010244017,0.014891659,2
262.87,0.0144811,32,0.026196552,0.044755776,-0.009215676,0.033952939,0.026644219,0.964426755,-0.002488654,6.60E-05,0.007089192,0.009494864,1
62.64,0.007595635,24,0.008253746,0.037458029,0.029141932,0.020798877,0.015712526,0.883714196,0.009318948,-0.004231726,0.006353318,0.006563691,0
37.74,0.010174011,30,0.035828299,0.020857465,0.016091566,0.018861436,-0.004521712,1.105149902,0.000984145,-0.000145389,0.018861436,0.020139005,2
142.52,0.016397304,30,0.096167444,0.01894166,-0.001201762,0.039288895,-0.017698931,1.026363618,1.96E-05,-0.003323548,0.017087114,0.015494994,2
15.82,0.014338993,34,0.064736321,0.0393223,-0.035879814,0.048390923,0.022223233,0.912771278,-0.006732112,-0.005554162,0.012605537,0.009364182,2
162.09,0.007766596,32,0.018014466,0.048468596,0.02681605,0.013371231,0.001560241,0.856678319,0.013971497,-0.005778602,0.007037638,0.008548047,1
104.93,0.015804249,35,0.084028289,0.013417044,0.000176706,0.027273584,-0.011145911,1.334136697,0.003331689,-0.004997508,0.021979576,0.027054249,2
123.31,0.009816186,30,0.027562664,0.032103453,-0.015957013,0.02611432,0.021377893,1.122893949,-0.001138899,0.002769285,0.007216782,0.009843146,2
6.24,0.008555768,31,0.008318512,0.033952242,0.033132039,0.018789443,0.011895935,0.791302529,0.002496311,0.005754387,0.006812467,0.007719871,1
11.21,0.013502092,36,0.016817526,0.018891592,0.017519303,0.020238332,0.006689083,1.172819282,0.003622146,0.002181975,0.007752572,0.006997774,2
133.94,0.011849053,36,0.035404969,0.020880639,0.004640551,0.023665362,0.004393482,0.994165611,-0.013328205,0.002639595,0.010850983,0.009128492,2
99.38,0.009718985,33,0.035682663,0.023877813,0.011748122,0.019381327,-0.003368071,0.926931035,0.010655122,-0.000945043,0.003393991,0.006580551,1
153.8,0.01937069,36,0.089370632,0.019403963,0.001111298,0.036659312,-0.028869215,1.011757654,5.36E-05,0.002372686,0.012132433,0.014435151,2
88.99,0.007094928,34,0.050466976,0.043504761,-0.031310093,0.029756674,0.019756771,0.992310085,-0.006721589,0.004524171,0.005314887,0.005534388,0
65.03,0.004966048,36,0.01867732,0.029857168,0.021815378,0.010947055,0.007632073,0.78734721,0.001438651,0.00238595,0.005942817,0.006972629,1
83.58,0.014466773,30,0.044084142,0.010978176,0.001096876,0.017980706,-0.000721676,1.010885176,-7.14E-05,0.002939925,0.007236286,0.007569616,0
134.76,0.010734917,33,0.074249918,0.018049555,0.001944911,0.029058111,-0.024753315,0.928748634,-0.000141903,-0.000963674,0.010266304,0.01005592,2
38.68,0.017014173,33,0.107047137,0.041719665,-0.035498852,0.022501081,0.005874279,1.058879612,0.003057265,-0.000414987,0.010910755,0.013049133,2
209.22,0.011410738,36,0.098190586,0.043284975,-0.016738438,0.021847107,-0.010045978,0.896616988,-0.007628501,0.002469935,0.01447701,0.012555377,2
50.34,0.014994058,31,0.041275697,0.024075746,-0.017347983,0.018027733,0.008523881,0.870524441,0.00969348,0.000949192,0.015314727,0.017629065,2
6.02,0.016382728,29,0.011137272,0.027301433,0.0265291,0.030886983,0.024632689,1.056112465,0.005849667,0.005110054,0.005780035,0.008541775,2
51.11,0.012867577,31,0.004846768,0.038424673,0.032027234,0.018266714,0.014198825,1.249687457,0.001997174,0.002278624,0.009428498,0.007624649,2
30.95,0.014880974,30,0.020303813,0.021197572,0.017521652,0.03073705,0.016349362,1.116285148,0.000265097,-0.003247894,0.007370937,0.006298667,2
160.8,0.009022869,31,0.031750338,0.030792174,0.012082004,0.017485988,-0.002918577,1.055094541,-0.000671492,0.001227128,0.007111976,0.008421815,1
136.73,0.007909239,35,0.052196919,0.017554697,-0.001861871,0.018972143,-0.002638274,0.85159657,-0.002666704,-2.85E-05,0.010073264,0.010351579,2
154.76,0.008095211,27,0.043971788,0.023404199,-0.005361769,0.026493301,0.016964192,0.964405097,-0.007188064,0.005147826,0.007788359,0.008355468,1
52.86,0.005142593,30,0.006254795,0.02655968,0.020420817,0.02001703,0.016278047,0.977259024,0.000518387,0.002138468,0.006307481,0.008275435,1
23.88,0.01908929,27,0.016852791,0.024855714,0.022116206,0.027871855,0.025694203,1.080523839,0.003920122,0.001665437,0.006984475,0.008023658,2
154.52,0.011240475,31,0.011162515,0.027887152,0.011039633,0.023378811,0.016886932,1.258320849,0.002238697,0.002409374,0.011515164,0.012096394,2
1.48,0.011306019,33,0.024845332,0.032173026,0.032012136,0.028701001,-0.000340217,0.980215465,0.01192889,0.002008075,0.007486797,0.005957884,0
252.75,0.011851796,26,0.046198075,0.028739701,0.002218002,0.038799506,0.03239099,1.188750182,0.000515186,-0.006736078,0.005732078,0.005724474,1
58.81,0.010769457,29,0.007732998,0.039484146,0.033195747,0.030514248,0.017015593,1.026767961,0.008358957,-0.000794568,0.013966113,0.01227086,2
71.75,0.024183426,28,0.023222148,0.032609215,0.025287293,0.027590307,0.004541672,1.043990843,0.004441782,0.000130499,0.012636316,0.009899903,1
271.53,0.031757941,32,0.119229948,0.034101635,0.007296594,0.040245267,-0.02487494,0.975254747,0.000439368,-2.78E-05,0.013173538,0.01518331,2
144.43,0.058188732,38,0.120008639,0.078836373,-0.060272193,0.07488434,0.023104915,1.109546693,-0.003642877,0.001403778,0.017394989,0.013026599,2
586.56,0.011255058,34,0.011109799,0.07494999,0.01223291,0.033971699,0.033706497,0.770155758,0.004423514,0.005470842,0.00466746,0.014646819,2
0.58,0.013234872,36,0.014501029,0.041853364,0.041795753,0.021260281,0.01258784,0.935823652,0.003250158,0.006652543,0.016329011,0.011515091,2
52.95,0.020575782,42,0.038911171,0.032880257,0.027721791,0.035685558,-0.000995966,1.146321118,0.002820785,0.005222593,0.024745829,0.017576751,2
375.11,0.049059995,39,0.08136197,0.035707092,0.000549483,0.073123184,-0.036185596,0.980422209,0.000600352,-1.93E-05,0.03086209,0.029338834,2
733.29,0.021940058,43,0.073441127,0.073453799,-0.001912361,0.032026307,0.000161979,1.011482942,0.013734546,-8.83E-05,0.022649332,0.022119106,2
321.82,0.015206565,36,0.09780919,0.032054244,0.002443026,0.027325813,-0.016890399,1.176933593,0.004401896,-0.003361239,0.008713881,0.007880911,2
170.53,0.010967118,46,0.076993025,0.027327748,-0.01131648,0.020017105,-0.005059997,0.946784369,0.002757391,-0.004654897,0.008814412,0.010520671,2
223.76,0.011082444,38,0.021911533,0.020956435,0.000350594,0.041211827,0.027365183,0.785910166,-0.012598805,0.006565137,0.011093411,0.009629934,2
229.01,0.007864246,41,0.009134867,0.045204532,0.023801803,0.013327647,0.004378841,0.996791821,-0.000898159,0.001972444,0.004831176,0.008450945,2
65.46,0.008417171,41,0.023070362,0.018974628,0.013032004,0.018872291,0.014469957,1.031299667,0.004209935,0.0008596,0.008011265,0.004836897,2
94.17,0.014444077,39,0.090907225,0.018922605,0.010640449,0.026452511,-0.0074289,1.106570474,0.00159392,0.002254045,0.01065236,0.011354514,2
55.25,0.016485606,39,0.122968165,0.027628175,-0.022179561,0.032472062,-0.017204564,0.97731744,-0.011985849,0.000351564,0.010322113,0.012861407,2
111.22,0.013836605,40,0.059762876,0.040592945,-0.029084176,0.042834913,0.006125924,0.871896863,0.000628032,-0.001966517,0.024312505,0.017170295,2
400.26,0.013685969,49,0.070354382,0.060529507,0.021643034,0.016988412,-0.004453178,0.891566365,-0.005303676,0.004455678,0.014365201,0.014962512,2
102.07,0.021716038,48,0.138308889,0.043305554,-0.032625098,0.048922922,-0.019349155,0.964460993,-0.02130914,-0.00386288,0.030772528,0.028323269,2
143.54,0.029102609,46,0.104720797,0.063401608,-0.046631704,0.079111399,-0.001420914,0.893079879,-0.001474929,-0.002060243,0.039737118,0.03494451,2
645.82,0.012211113,51,0.030451288,0.079379381,0.009556079,0.032155931,-0.002265134,1.023193763,0.005989147,0.002757407,0.018790266,0.016567201,2
189.23,0.032315904,51,0.095549901,0.032220103,0.012961401,0.018242264,-0.00835069,1.121688099,0.004772758,-0.001595149,0.015647235,0.016230583,2
178.7,0.025192575,43,0.147611644,0.058449287,-0.03810824,0.055706768,-0.046556736,1.037064438,-0.03049224,-0.005535324,0.019829832,0.032654067,1
50.28,0.049868617,46,0.190366685,0.060023004,-0.051558003,0.112832506,-0.077064603,0.88421768,0.023908039,-0.00229454,0.032106471,0.060039371,2
159.45,0.068704359,51,0.081660604,0.112939529,-0.084427265,0.125170051,0.062435481,1.252116437,-0.010820112,-0.010086125,0.053895214,0.027873381,2
426.23,0.032439273,57,0.034586824,0.130680903,0.072732704,0.044471488,0.010421718,1.076606354,-0.015558625,0.003796785,0.016676571,0.016265385,2
321.06,0.040308057,62,0.177822198,0.085584162,-0.045024641,0.070068414,-0.052573125,0.875894612,0.001257421,-0.006256556,0.046578619,0.039447778,2
112.03,0.028464557,55,0.158499556,0.083011647,-0.063849769,0.093747436,-0.002412921,0.91638175,-0.032292537,-0.008477123,0.055495893,0.048312398,2
506.06,0.049705774,49,0.213784992,0.093917904,-0.023210323,0.139211025,-0.11439197,0.994471423,0.076349807,-0.011991746,0.02710894,0.032148225,2
352.39,0.018287307,48,0.228809503,0.139290285,-0.077326798,0.039378173,-0.030381801,1.478190431,-0.032499624,-0.003637563,0.005816005,0.026179297,0
53.84,0.012818262,37,0.105434288,0.039605981,-0.030672657,0.040040374,0.033266246,0.494534312,-0.074053587,0.02253981,0.011303167,0.020751106,1
100.33,0.02636009,27,-0.011700344,0.040040346,0.024469833,0.056909273,0.056900069,2.412815496,-0.020149191,0.009610164,0.003068945,0.036203913,0
0.14,0.018631112,10,0.029794021,0.056913896,0.05689244,0.023025144,0.020082221,0.347989696,-0.000482232,0.030298156,0.001501308,0.011120104,0
21.02,0.015219747,36,0.043976491,0.023156601,0.020130051,0.02560574,0.016237457,0.752915844,0.010374296,0.033354488,0.003263293,0.017545056,0
60.86,0.013958351,46,0.029359808,0.025740582,0.017486891,0.03908705,0.000860679,1.726859123,-0.003062818,0.023605296,0.01699496,0.01805338,2
298.74,0.01944347,46,0.12023133,0.039087076,0.000644258,0.060178956,-0.048434936,1.343609099,-0.013012061,0.009694186,0.029897388,0.031221952,2
15.09,0.045851,56,0.111157081,0.06031959,-0.054975192,0.091783418,0.016862684,0.981383821,-0.012345744,0.003967938,0.029256746,0.021313017,2
415.06,0.011562455,48,0.006731972,0.091964496,0.032130664,0.043092221,0.041770563,0.864522455,0.002082201,0.004576698,0.020243051,0.016325847,2
65.65,0.022554697,53,0.003877541,0.056504063,0.047828378,0.040172017,0.001244813,0.981440378,-0.002236912,0.00605908,0.015371564,0.011775931,2
227.35,0.011723713,49,-0.003090163,0.040187099,0.011389266,0.044548712,0.034720875,1.163257995,-0.012995094,0.000190969,0.014395195,0.00809348,2
145.74,0.012909753,54,0.001206244,0.044635489,0.026031278,0.030716089,-0.008621701,0.882600191,-0.005275655,0.003669948,0.013413995,0.009763812,2
165.71,0.011473102,46,0.003209255,0.034521274,0.013776978,0.030165453,0.021144141,1.126265255,-0.000914179,0.002165936,0.009318674,0.006096311,2
75.44,0.02138096,50,0.026882649,0.035826485,0.026591537,0.023879222,0.001859997,1.10131873,0.000203886,0.003150002,0.015992144,0.012869534,2
202.25,0.028263227,48,0.123290487,0.042862003,-0.018131494,0.040143046,-0.001609064,1.109596962,-0.022906623,-0.0009225,0.020157931,0.015340003,2
255.25,0.045442551,55,0.126418728,0.090064942,-0.054182422,0.086827016,0.001852497,0.872007596,-0.041610702,0.00498388,0.024820423,0.020912666,2
496.66,0.025793214,63,0.015233615,0.087078485,0.018055269,0.050692409,-0.016341893,1.049809508,0.007078067,0.007858882,0.022228241,0.012784278,2
295.1,0.026212053,65,0.048234713,0.073862884,0.033073867,0.031671907,0.021427244,0.73626966,-0.004150285,-0.001329457,0.018890367,0.01447122,2
229.25,0.012798323,59,0.09664929,0.052564489,-0.022431033,0.029436511,0.019711468,1.069181047,-0.013674588,-0.000338486,0.020207902,0.016770023,2
207.53,0.014778712,48,0.113561512,0.031712454,0.004495299,0.038987412,-0.024222014,0.759776818,-0.013453274,-0.002377873,0.020677487,0.012103865,2
222.45,0.011083095,54,0.010254239,0.039094767,-0.008635413,0.040635539,0.037531702,1.042013162,-0.000279513,0.001326929,0.013584875,0.0094699,2
15.37,0.013322487,61,0.003638688,0.054354074,0.052208325,0.035144029,-0.007468509,1.042858084,-0.002947569,0.001793443,0.01706783,0.013118574,2
179.8,0.009313346,71,0.039420507,0.035217754,-0.011846238,0.033594623,0.015065459,1.024060755,-0.018863648,-0.004107936,0.015923651,0.013750084,2
126.82,0.007891336,53,0.012444497,0.03383469,0.017159275,0.020255428,0.016972688,0.750487124,0.008298168,0.002088124,0.005493325,0.006335335,2
20.79,0.00697763,39,0.011580718,0.020327967,0.017639394,0.035310738,0.031972129,1.215542458,0.010648047,0.000408772,0.008715807,0.011373662,2
70.07,0.011325903,47,0.001361537,0.044312539,0.035525011,0.018941444,0.010851857,1.327467044,9.93E-05,0.000881175,0.017704125,0.012453945,2
162,0.010044669,48,0.044799274,0.023336269,0.003928677,0.020416959,0.010406866,1.117793592,-0.012011363,0.000892319,0.007930508,0.006567373,2
163.95,0.009101557,54,0.012374585,0.020459012,-0.000751563,0.023880825,0.015022136,0.816823892,-0.00414964,-0.001603794,0.012758282,0.009031165,2
50.82,0.009791095,55,0.010590239,0.036111189,0.029761926,0.017286859,0.002764087,1.007308059,0.00551026,0.00213078,0.011750391,0.00850332,2
143.26,0.008862606,45,0.043712581,0.019738335,0.002961707,0.026446892,0.022822905,1.202489573,-0.00437943,0.003025261,0.013237926,0.00940778,2
30.98,0.026301255,43,0.116533196,0.027747258,0.024052366,0.060339169,-0.04342035,1.008090244,0.001456715,0.001093026,0.028624219,0.022252359,2
36.53,0.032144855,50,0.064228293,0.088125283,-0.07700494,0.05913574,0.018312588,1.138151754,-0.026715093,-0.009182152,0.031024356,0.019734175,2
262.27,0.019478811,61,0.014845227,0.096203106,0.060433811,0.025861267,-0.006772121,0.881919969,-0.010790631,0.000224773,0.022039699,0.015601864,2
120.74,0.026935425,55,0.124320777,0.040643468,-0.025002634,0.05556748,-0.019997961,0.850526093,-0.015488605,-0.005697347,0.028026326,0.021911054,2
